user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks
USR01689,29,Female,UK,Teacher,YouTube,2,1.9,5,22.8,Laptop,Afternoon (12-4pm),1626,135,8,18,2,2,10,Photos,Fast,0.134,Sometimes,22.99,News & Updates,No impact,4.3,No,Always On,Public,No,2024-04-25,Relaxed,Occasionally
USR01690,24,Female,India,Designer,TikTok,3,2.1,8,15.8,Laptop,Afternoon (12-4pm),82,52,2,18,5,0,6,Memes,Medium,0.269,No,0.0,News & Updates,Mild impact,5.2,Yes,Always On,Public,No,2024-11-15,Relaxed,Occasionally
USR01691,31,Male,Pakistan,Doctor,LinkedIn,2,0.9,9,6.0,Smartphone,Evening (6-9pm),32754,1724,2,32,2,0,8,Memes,Slow,0.108,No,0.0,Learning,Moderate impact,10.0,Yes,Do Not Disturb,Friends Only,Yes,2023-09-05,Stressed,Yes
USR01692,23,Female,Germany,Entrepreneur,YouTube,5,2.7,3,54.0,Smartphone,Evening (6-9pm),7124,924,4,22,10,2,13,Educational,Fast,0.398,Sometimes,30.16,Socializing,Mild impact,6.5,No,Selected,Public,No,2023-10-05,Happy,Occasionally
USR01693,33,Male,Brazil,Student,Instagram,3,6.6,2,198.0,Smartphone,Morning (6-10am),3911,315,4,19,4,2,12,News,Fast,0.501,Sometimes,60.89,Learning,No impact,6.9,Somewhat,Selected,Friends Only,No,2023-03-22,Inspired,Yes
USR01694,16,Male,Pakistan,Doctor,Twitter/X,1,1.0,7,8.6,Laptop,Late Night (12am+),54,254,1,21,7,2,5,Stories,Medium,0.034,Yes,73.16,Learning,Severe impact,5.7,Somewhat,Selected,Public,No,2023-02-16,Happy,No
USR01695,28,Male,Nigeria,Entrepreneur,Twitter/X,5,2.2,6,22.0,Smartphone,Afternoon (12-4pm),962,414,0,21,6,2,5,Entertainment,Fast,0.404,Sometimes,15.94,Networking,No impact,9.3,Yes,Selected,Friends Only,No,2023-03-06,Relaxed,Occasionally
USR01696,42,Female,India,Freelancer,Instagram,3,3.8,6,38.0,Smart TV,Night (9pm-12am),5862,309,3,16,4,0,8,Memes,Fast,0.038,Sometimes,7.56,Networking,No impact,7.7,Somewhat,Do Not Disturb,Friends Only,No,2023-08-19,Relaxed,No
USR01697,18,Female,UAE,Teacher,Instagram,1,0.7,6,7.0,Laptop,Evening (6-9pm),1934,94,2,13,5,2,7,News,Slow,0.059,No,0.0,News & Updates,No impact,4.3,No,Selected,Private,No,2023-12-09,Stressed,Yes
USR01698,21,Male,UAE,Other,TikTok,5,2.7,4,40.5,Smartphone,Night (9pm-12am),109,149,6,19,5,2,5,Stories,Fast,0.143,No,0.0,Business/Marketing,Mild impact,6.5,No,Selected,Private,No,2022-09-29,Neutral,Yes
USR01699,31,Female,UAE,Designer,Twitter/X,5,4.9,6,49.0,Laptop,Evening (6-9pm),206,2573,2,25,2,1,9,Memes,Fast,0.207,Sometimes,66.46,Socializing,Severe impact,5.5,Somewhat,Selected,Private,No,2022-12-31,Happy,Occasionally
USR01700,28,Female,Australia,Teacher,Twitter/X,1,1.2,10,7.2,Tablet,Afternoon (12-4pm),294,6042,2,21,3,2,7,Reels/Shorts,Medium,0.18,Sometimes,21.58,News & Updates,Severe impact,6.9,Yes,Selected,Public,No,2024-10-28,Neutral,Yes
USR01701,29,Female,Nigeria,Student,Facebook,1,2.8,4,42.0,Smartphone,Evening (6-9pm),224,1595,3,16,2,3,2,Stories,Medium,0.144,Sometimes,77.17,Entertainment,Moderate impact,8.0,Yes,Always On,Private,No,2023-10-23,Inspired,Occasionally
USR01702,30,Male,India,Engineer,Twitter/X,4,4.7,3,94.0,Desktop,Evening (6-9pm),10423,434,4,22,6,5,16,Videos,Medium,0.326,Yes,1.34,Entertainment,Moderate impact,4.0,Yes,Do Not Disturb,Private,Yes,2022-08-25,Bored,Yes
USR01703,32,Female,USA,Researcher,TikTok,3,9.2,1,552.0,Smartphone,Night (9pm-12am),20,163,4,23,1,5,6,Stories,Fast,0.2,Sometimes,65.46,Socializing,Moderate impact,6.8,Somewhat,Selected,Public,No,2023-12-23,Neutral,Yes
USR01704,35,Female,UK,Engineer,Facebook,2,2.8,8,21.0,Smart TV,Late Night (12am+),2166,93,1,16,7,3,6,Videos,Slow,0.176,No,0.0,Entertainment,Moderate impact,4.7,Somewhat,Selected,Friends Only,No,2024-09-10,Neutral,Occasionally
USR01705,30,Male,India,Student,Instagram,1,1.5,3,30.0,Laptop,Morning (6-10am),64,101,2,20,3,1,9,News,Medium,0.071,No,0.0,Networking,Moderate impact,8.7,Yes,Always On,Friends Only,No,2024-05-04,Stressed,Yes
USR01706,25,Female,Pakistan,Freelancer,Pinterest,2,0.5,4,7.5,Laptop,Afternoon (12-4pm),117,125,8,19,2,2,7,Reels/Shorts,Fast,0.156,Sometimes,2.81,Business/Marketing,Mild impact,7.9,No,Selected,Friends Only,No,2024-12-29,Bored,Occasionally
USR01707,32,Female,UK,Teacher,YouTube,4,1.5,5,18.0,Smartphone,Afternoon (12-4pm),17,3233,3,15,3,1,4,Educational,Slow,0.049,Sometimes,63.82,Learning,No impact,2.6,Yes,Selected,Friends Only,No,2023-08-09,Stressed,Yes
USR01708,42,Male,USA,Engineer,TikTok,2,0.8,3,16.0,Smartphone,Evening (6-9pm),247,2137,3,16,2,3,5,News,Fast,0.046,No,0.0,Entertainment,Mild impact,4.2,Somewhat,Always On,Public,No,2024-05-15,Happy,No
USR01709,25,Male,Australia,Designer,TikTok,1,6.9,2,207.0,Smartphone,Late Night (12am+),10090,599,3,16,4,1,11,Entertainment,Fast,0.096,No,0.0,Business/Marketing,No impact,3.8,Somewhat,Do Not Disturb,Private,Yes,2022-01-27,Happy,Occasionally
USR01710,19,Female,Pakistan,Student,Snapchat,3,4.5,8,33.8,Tablet,Evening (6-9pm),1071,77,2,23,5,2,8,News,Medium,0.153,No,0.0,Entertainment,Severe impact,6.1,Somewhat,Always On,Friends Only,No,2024-12-06,Happy,Yes
USR01711,35,Non-binary,Pakistan,Marketer,Twitter/X,2,1.1,4,16.5,Laptop,Afternoon (12-4pm),76,714,2,18,4,0,7,Entertainment,Slow,0.07,No,0.0,Socializing,Moderate impact,6.7,Somewhat,Always On,Friends Only,No,2022-08-07,Bored,No
USR01712,26,Female,UK,Researcher,YouTube,5,1.5,3,30.0,Laptop,Night (9pm-12am),4150,183,2,25,3,3,6,Entertainment,Fast,0.158,Sometimes,9.53,News & Updates,No impact,7.6,No,Selected,Friends Only,No,2022-02-21,Stressed,Yes
USR01713,13,Female,Pakistan,Doctor,TikTok,2,2.7,8,20.2,Smartphone,Evening (6-9pm),6101,18,1,17,6,1,10,Entertainment,Fast,0.14,Sometimes,34.01,Entertainment,No impact,5.8,Yes,Selected,Friends Only,No,2024-02-20,Neutral,No
USR01714,33,Male,Canada,Other,YouTube,4,4.9,5,58.8,Smartphone,Evening (6-9pm),802,345,5,18,7,1,12,Photos,Slow,0.116,No,0.0,News & Updates,Severe impact,5.7,Somewhat,Always On,Friends Only,No,2022-10-25,Bored,No
USR01715,22,Male,USA,Doctor,TikTok,4,3.6,6,36.0,Smartphone,Night (9pm-12am),25914,89,6,28,1,1,7,Reels/Shorts,Medium,0.03,Sometimes,3.94,Entertainment,Moderate impact,6.7,Yes,Selected,Public,Yes,2022-04-19,Stressed,No
USR01716,26,Male,India,Freelancer,Facebook,1,3.4,7,29.1,Smartphone,Night (9pm-12am),2918,92,3,20,6,1,5,Memes,Slow,0.296,No,0.0,Entertainment,Mild impact,10.0,Yes,Selected,Friends Only,No,2022-04-26,Stressed,No
USR01717,29,Male,Pakistan,Designer,Pinterest,3,3.0,10,18.0,Laptop,Late Night (12am+),2272,181,6,24,3,1,5,Memes,Slow,0.223,Yes,23.09,Business/Marketing,No impact,3.5,No,Selected,Public,No,2023-02-14,Relaxed,Occasionally
USR01718,28,Female,Nigeria,Engineer,Facebook,2,1.1,7,9.4,Laptop,Evening (6-9pm),156,134,2,22,4,3,7,Memes,Slow,0.271,Yes,26.43,Socializing,No impact,2.8,No,Do Not Disturb,Private,No,2023-07-01,Neutral,Yes
USR01719,32,Male,India,Researcher,YouTube,1,2.7,3,54.0,Smartphone,Night (9pm-12am),2057,234,3,20,6,3,8,News,Medium,0.074,No,0.0,Socializing,Moderate impact,5.2,Yes,Selected,Friends Only,No,2022-11-26,Inspired,Yes
USR01720,23,Male,India,Doctor,YouTube,3,2.5,3,50.0,Smartphone,Morning (6-10am),982,221,2,16,4,3,13,Entertainment,Fast,0.205,No,0.0,Networking,Moderate impact,4.9,Somewhat,Off,Private,No,2023-08-10,Relaxed,No
USR01721,31,Female,UAE,Other,Facebook,4,0.8,7,6.9,Smartphone,Late Night (12am+),1695,25,3,27,4,1,5,Entertainment,Slow,0.395,Yes,31.51,Socializing,No impact,4.9,Yes,Do Not Disturb,Friends Only,No,2023-05-29,Neutral,Yes
USR01722,24,Female,Pakistan,Researcher,Instagram,2,6.8,3,136.0,Smartphone,Morning (6-10am),193,1516,5,21,4,0,7,News,Fast,0.042,Sometimes,25.18,Learning,No impact,6.2,No,Always On,Public,No,2022-10-27,Neutral,Yes
USR01723,32,Male,Pakistan,Doctor,Twitter/X,1,1.7,3,34.0,Laptop,Night (9pm-12am),837,75,3,19,11,4,13,Educational,Fast,0.192,No,0.0,Business/Marketing,Mild impact,4.1,No,Always On,Public,No,2022-05-08,Bored,Yes
USR01724,31,Female,UK,Engineer,Pinterest,2,0.8,3,16.0,Smartphone,Morning (6-10am),152,78,3,25,4,1,4,News,Medium,0.031,Sometimes,19.53,Networking,Moderate impact,5.1,Somewhat,Selected,Friends Only,No,2023-08-28,Bored,No
USR01725,19,Female,Pakistan,Engineer,YouTube,2,1.9,8,14.2,Smartphone,Morning (6-10am),13,164,3,21,1,4,6,Memes,Fast,0.173,Yes,63.31,Entertainment,Severe impact,5.7,Yes,Selected,Public,No,2023-02-22,Happy,Occasionally
USR01726,35,Male,Australia,Student,YouTube,5,2.2,2,66.0,Smartphone,Late Night (12am+),4011,214,5,16,5,2,11,News,Fast,0.064,Sometimes,1.07,Socializing,Moderate impact,5.7,Somewhat,Always On,Friends Only,No,2022-03-08,Bored,Yes
USR01727,22,Male,USA,Teacher,Facebook,4,2.5,5,30.0,Smartphone,Evening (6-9pm),44,1409,4,18,6,1,11,Reels/Shorts,Fast,0.021,Yes,1.2,Business/Marketing,Moderate impact,5.9,Yes,Selected,Private,No,2024-01-05,Stressed,Yes
USR01728,33,Female,Pakistan,Entrepreneur,YouTube,3,2.1,4,31.5,Smartphone,Afternoon (12-4pm),806,338,3,20,2,4,8,Memes,Fast,0.085,Yes,92.68,Socializing,Moderate impact,5.9,No,Selected,Friends Only,No,2024-07-15,Neutral,Yes
USR01729,29,Female,Pakistan,Freelancer,Facebook,4,2.6,2,78.0,Laptop,Night (9pm-12am),1211,482,1,16,9,4,10,Reels/Shorts,Slow,0.159,Yes,60.05,News & Updates,Mild impact,4.7,No,Selected,Public,No,2022-07-29,Relaxed,No
USR01730,41,Non-binary,UK,Entrepreneur,Instagram,1,2.9,3,58.0,Smartphone,Afternoon (12-4pm),1197,340,4,18,5,4,7,Reels/Shorts,Medium,0.18,Yes,0.12,Learning,No impact,5.7,Yes,Do Not Disturb,Friends Only,No,2023-04-05,Relaxed,No
USR01731,25,Female,USA,Other,Facebook,4,2.8,2,84.0,Smartphone,Late Night (12am+),399,323,1,29,3,4,14,News,Medium,0.133,Yes,95.42,Networking,No impact,6.2,Yes,Selected,Public,No,2024-03-07,Stressed,Yes
USR01732,24,Male,Pakistan,Designer,Facebook,1,3.4,6,34.0,Laptop,Afternoon (12-4pm),1083,354,7,16,0,1,5,News,Medium,0.167,Yes,12.37,Socializing,No impact,7.9,Yes,Do Not Disturb,Public,No,2023-05-02,Happy,Occasionally
USR01733,26,Female,Nigeria,Freelancer,Snapchat,4,3.5,3,70.0,Laptop,Afternoon (12-4pm),1552,24,5,25,2,1,4,Reels/Shorts,Medium,0.226,Yes,20.96,Learning,Severe impact,3.5,Yes,Selected,Friends Only,No,2024-11-12,Bored,Yes
USR01734,24,Male,Australia,Teacher,Instagram,1,3.5,6,35.0,Smartphone,Evening (6-9pm),2497,181,4,32,3,4,11,Memes,Fast,0.081,Sometimes,9.39,News & Updates,Severe impact,6.2,Yes,Off,Friends Only,No,2023-08-13,Neutral,Yes
USR01735,33,Female,Pakistan,Student,Facebook,1,4.1,5,49.2,Smartphone,Afternoon (12-4pm),15065,987,7,16,4,1,8,Entertainment,Fast,0.352,No,0.0,Networking,No impact,6.5,No,Always On,Private,Yes,2022-04-07,Neutral,Yes
USR01736,14,Male,India,Teacher,Instagram,2,1.6,4,24.0,Tablet,Morning (6-10am),1013,10000,4,14,1,1,8,Reels/Shorts,Slow,0.176,No,0.0,Learning,Mild impact,6.5,No,Do Not Disturb,Friends Only,No,2024-02-21,Bored,Yes
USR01737,18,Male,USA,Entrepreneur,LinkedIn,5,1.6,6,16.0,Tablet,Morning (6-10am),746,57,7,25,2,1,5,Memes,Medium,0.181,Yes,41.78,Entertainment,Mild impact,6.6,No,Selected,Public,No,2024-03-04,Bored,No
USR01738,18,Male,Canada,Researcher,Instagram,5,4.9,6,49.0,Smartphone,Night (9pm-12am),130,406,4,20,3,1,7,Photos,Fast,0.053,No,0.0,Networking,Moderate impact,3.8,No,Selected,Public,No,2024-05-03,Relaxed,Yes
USR01739,34,Female,USA,Entrepreneur,Instagram,2,1.9,6,19.0,Laptop,Night (9pm-12am),1457,123,3,11,4,4,8,Stories,Medium,0.086,No,0.0,Socializing,Mild impact,6.5,Yes,Selected,Friends Only,No,2023-10-03,Inspired,Yes
USR01740,40,Female,UAE,Researcher,TikTok,5,2.4,7,20.6,Smartphone,Late Night (12am+),2211,2856,1,20,3,2,10,Stories,Fast,0.07,Sometimes,21.21,Networking,No impact,6.4,Yes,Always On,Friends Only,No,2022-04-21,Bored,No
USR01741,26,Male,Brazil,Other,Instagram,3,2.2,10,13.2,Smartphone,Late Night (12am+),470,48,3,20,4,2,6,News,Medium,0.028,No,0.0,Learning,Moderate impact,7.2,No,Selected,Friends Only,No,2022-01-27,Bored,Yes
USR01742,25,Female,UK,Doctor,Facebook,2,9.0,12,45.0,Smartphone,Afternoon (12-4pm),1772,517,1,14,8,0,11,News,Medium,0.19,Yes,10.08,Entertainment,Severe impact,5.9,No,Selected,Private,No,2023-05-30,Relaxed,Yes
USR01743,27,Female,UK,Engineer,TikTok,5,1.4,5,16.8,Smartphone,Evening (6-9pm),392,45,4,15,3,6,7,Entertainment,Medium,0.055,Yes,33.37,Socializing,No impact,5.2,No,Do Not Disturb,Public,No,2023-02-20,Neutral,Occasionally
USR01744,36,Male,Canada,Marketer,YouTube,2,1.3,7,11.1,Tablet,Late Night (12am+),2225,166,3,24,3,2,5,Reels/Shorts,Slow,0.229,No,0.0,Socializing,No impact,8.0,Somewhat,Always On,Private,No,2024-06-26,Bored,Occasionally
USR01745,19,Female,India,Entrepreneur,LinkedIn,2,2.6,10,15.6,Laptop,Night (9pm-12am),3438,234,3,25,4,3,13,Educational,Fast,0.055,No,0.0,Business/Marketing,Mild impact,4.0,Yes,Selected,Private,No,2023-04-07,Relaxed,No
USR01746,28,Female,Pakistan,Student,Snapchat,2,2.3,2,69.0,Smartphone,Afternoon (12-4pm),3352,883,3,16,2,2,8,Photos,Medium,0.23,Sometimes,43.54,Business/Marketing,Moderate impact,3.7,Somewhat,Selected,Public,No,2024-01-24,Inspired,Occasionally
USR01747,34,Male,Pakistan,Other,YouTube,5,1.1,4,16.5,Desktop,Night (9pm-12am),822,67,2,24,5,2,7,Entertainment,Medium,0.16,No,0.0,Learning,No impact,4.0,Somewhat,Selected,Public,No,2023-02-07,Stressed,No
USR01748,31,Female,Pakistan,Researcher,Instagram,5,2.4,6,24.0,Smartphone,Afternoon (12-4pm),102,542,4,20,4,3,12,Memes,Fast,0.016,No,0.0,Networking,Mild impact,6.8,Somewhat,Do Not Disturb,Friends Only,No,2023-02-01,Inspired,Occasionally
USR01749,28,Female,USA,Marketer,Instagram,3,2.6,4,39.0,Smartphone,Night (9pm-12am),221,250,6,27,1,4,14,Photos,Medium,0.149,Sometimes,46.29,Socializing,Moderate impact,4.9,No,Selected,Friends Only,No,2023-08-26,Happy,Yes
USR01750,35,Female,Germany,Engineer,Instagram,2,1.8,5,21.6,Smartphone,Morning (6-10am),1941,339,1,14,4,1,6,Photos,Medium,0.062,Yes,11.06,News & Updates,No impact,6.0,Somewhat,Always On,Friends Only,No,2024-07-08,Inspired,Yes
USR01751,13,Male,UK,Freelancer,TikTok,5,2.3,3,46.0,Smartphone,Morning (6-10am),54603,772,6,16,2,2,10,Educational,Fast,0.071,Yes,7.37,Socializing,No impact,8.7,Somewhat,Selected,Public,Yes,2022-12-30,Bored,Yes
USR01752,32,Male,Brazil,Designer,Facebook,3,1.5,3,30.0,Smartphone,Night (9pm-12am),360,52,7,18,4,1,4,Educational,Fast,0.039,Sometimes,83.55,Socializing,Severe impact,4.1,No,Always On,Friends Only,No,2022-06-02,Inspired,Yes
USR01753,21,Female,Australia,Entrepreneur,Twitter/X,4,1.1,3,22.0,Smartphone,Afternoon (12-4pm),1510,647,2,13,1,2,8,Memes,Fast,0.281,No,0.0,Business/Marketing,Moderate impact,3.1,Somewhat,Selected,Friends Only,No,2023-01-18,Neutral,Yes
USR01754,13,Male,USA,Other,TikTok,3,1.9,6,19.0,Smartphone,Morning (6-10am),244,123,3,28,5,1,5,News,Medium,0.163,No,0.0,Learning,Moderate impact,7.7,Somewhat,Selected,Public,No,2022-12-22,Happy,Occasionally
USR01755,31,Female,UK,Teacher,Instagram,5,1.2,5,14.4,Desktop,Evening (6-9pm),115,911,1,19,6,3,6,Reels/Shorts,Fast,0.33,Sometimes,103.63,Business/Marketing,No impact,4.7,Yes,Selected,Private,No,2024-11-18,Inspired,No
USR01756,37,Male,Canada,Entrepreneur,LinkedIn,4,0.9,9,6.0,Smartphone,Night (9pm-12am),196,365,2,15,3,3,9,Stories,Medium,0.064,Sometimes,39.13,Learning,Moderate impact,4.1,No,Do Not Disturb,Friends Only,No,2022-09-02,Neutral,Yes
USR01757,25,Male,India,Engineer,TikTok,1,0.5,1,30.0,Smartphone,Night (9pm-12am),15,190,2,17,5,2,4,Educational,Slow,0.133,No,0.0,Socializing,Mild impact,6.0,No,Do Not Disturb,Public,No,2024-02-12,Relaxed,Occasionally
USR01758,34,Female,Australia,Other,TikTok,5,3.0,5,36.0,Smartphone,Afternoon (12-4pm),7602,120,3,19,3,3,3,Educational,Slow,0.208,Sometimes,71.11,Networking,No impact,5.9,Yes,Always On,Friends Only,No,2022-03-25,Neutral,Yes
USR01759,39,Female,USA,Marketer,YouTube,3,1.9,6,19.0,Tablet,Late Night (12am+),12,657,3,17,11,2,6,Stories,Medium,0.022,No,0.0,Socializing,Mild impact,4.6,Yes,Selected,Friends Only,No,2024-05-27,Bored,Yes
USR01760,37,Male,Canada,Other,YouTube,4,4.9,5,58.8,Smartphone,Afternoon (12-4pm),413,1111,4,30,4,2,4,Reels/Shorts,Slow,0.229,Yes,12.3,News & Updates,Severe impact,7.2,Yes,Off,Friends Only,No,2023-07-26,Neutral,Occasionally
USR01761,40,Male,Canada,Researcher,Facebook,2,2.0,8,15.0,Tablet,Morning (6-10am),79,129,0,26,3,1,8,Reels/Shorts,Fast,0.224,Sometimes,24.22,News & Updates,Severe impact,4.8,No,Selected,Friends Only,No,2023-06-26,Inspired,Occasionally
USR01762,32,Female,India,Marketer,Facebook,3,3.0,4,45.0,Smartphone,Night (9pm-12am),135,62,2,30,3,3,10,Videos,Fast,0.256,Sometimes,37.52,Learning,Mild impact,4.7,Yes,Always On,Friends Only,No,2022-09-24,Happy,No
USR01763,27,Female,UAE,Researcher,Facebook,5,1.6,6,16.0,Smartphone,Night (9pm-12am),7924,562,3,19,1,1,8,Videos,Medium,0.009,Sometimes,9.41,Business/Marketing,Severe impact,2.8,No,Selected,Public,No,2022-11-26,Stressed,Occasionally
USR01764,14,Female,Germany,Freelancer,Instagram,3,2.5,5,30.0,Laptop,Evening (6-9pm),955,43,4,19,3,3,12,Reels/Shorts,Medium,0.23,No,0.0,Socializing,Mild impact,1.8,Somewhat,Always On,Friends Only,No,2023-06-07,Neutral,Yes
USR01765,25,Male,Pakistan,Other,TikTok,2,0.5,7,4.3,Laptop,Morning (6-10am),117,51,1,32,6,0,12,Entertainment,Fast,0.191,Sometimes,46.81,Networking,No impact,6.6,No,Selected,Public,No,2022-01-12,Bored,Occasionally
USR01766,20,Female,India,Doctor,Twitter/X,1,1.9,4,28.5,Smartphone,Evening (6-9pm),230,68,1,22,3,3,7,Stories,Fast,0.14,No,0.0,Business/Marketing,No impact,3.8,Yes,Do Not Disturb,Public,No,2023-11-08,Relaxed,Occasionally
USR01767,44,Male,Australia,Designer,TikTok,3,1.4,7,12.0,Smartphone,Morning (6-10am),167,148,3,25,3,4,9,Memes,Fast,0.426,Sometimes,11.0,Socializing,Mild impact,5.9,Yes,Always On,Public,No,2024-08-13,Happy,Occasionally
USR01768,25,Male,Canada,Marketer,Pinterest,5,4.6,4,69.0,Smartphone,Morning (6-10am),614,49,3,15,8,1,11,Stories,Medium,0.025,Yes,175.56,Networking,Moderate impact,9.7,Somewhat,Selected,Public,No,2022-11-14,Inspired,Occasionally
USR01769,27,Male,USA,Researcher,TikTok,4,2.9,5,34.8,Smartphone,Morning (6-10am),907,23,3,23,3,0,14,Videos,Slow,0.081,Yes,15.94,Socializing,No impact,7.0,No,Selected,Public,No,2022-03-23,Stressed,No
USR01770,31,Female,Brazil,Teacher,TikTok,1,4.2,5,50.4,Smartphone,Afternoon (12-4pm),20171,62,4,24,3,1,6,Stories,Fast,0.305,No,0.0,Learning,No impact,6.3,Somewhat,Off,Public,Yes,2022-11-11,Happy,Yes
USR01771,27,Female,India,Freelancer,Instagram,1,5.2,5,62.4,Laptop,Morning (6-10am),21,528,2,13,4,3,5,Entertainment,Fast,0.142,No,0.0,News & Updates,Mild impact,7.0,Yes,Do Not Disturb,Private,No,2023-10-23,Bored,Occasionally
USR01772,40,Non-binary,UK,Other,YouTube,2,1.8,6,18.0,Smartphone,Night (9pm-12am),624,53,4,23,6,4,5,Photos,Fast,0.172,Sometimes,49.08,Learning,No impact,10.0,Yes,Always On,Public,No,2022-04-15,Inspired,Occasionally
USR01773,22,Male,USA,Teacher,TikTok,1,2.8,5,33.6,Smartphone,Night (9pm-12am),376,162,5,22,4,2,15,Memes,Slow,0.098,Yes,39.21,Entertainment,Mild impact,2.8,Yes,Always On,Friends Only,No,2023-09-09,Stressed,No
USR01774,28,Male,Brazil,Student,TikTok,1,1.1,3,22.0,Desktop,Evening (6-9pm),3654,2530,5,22,3,0,7,Memes,Fast,0.018,Sometimes,63.03,Business/Marketing,No impact,6.0,Yes,Always On,Friends Only,No,2024-10-01,Inspired,Occasionally
USR01775,21,Female,India,Doctor,LinkedIn,1,3.3,3,66.0,Laptop,Afternoon (12-4pm),1259,230,5,17,2,4,5,Entertainment,Fast,0.252,Sometimes,37.58,Business/Marketing,Moderate impact,8.9,Yes,Always On,Public,No,2024-01-04,Neutral,Yes
USR01776,16,Male,Australia,Teacher,YouTube,5,3.6,5,43.2,Smartphone,Afternoon (12-4pm),1924,369,1,21,0,3,5,Reels/Shorts,Medium,0.22,Sometimes,32.75,Networking,Severe impact,6.8,Yes,Selected,Private,No,2022-05-30,Happy,No
USR01777,22,Male,India,Marketer,TikTok,1,3.1,4,46.5,Laptop,Afternoon (12-4pm),1237,78,1,19,2,2,7,Reels/Shorts,Fast,0.163,No,0.0,Learning,Moderate impact,8.4,Yes,Selected,Friends Only,No,2023-10-13,Bored,No
USR01778,26,Female,UAE,Freelancer,Instagram,3,1.8,5,21.6,Smartphone,Morning (6-10am),124,3281,1,18,5,3,8,Educational,Medium,0.108,Sometimes,80.98,News & Updates,No impact,5.1,Yes,Always On,Friends Only,No,2024-12-12,Happy,Yes
USR01779,23,Male,India,Freelancer,Facebook,1,7.2,2,216.0,Smartphone,Afternoon (12-4pm),5885,127,5,24,4,1,6,Educational,Medium,0.063,Sometimes,44.66,Entertainment,Mild impact,3.9,No,Selected,Friends Only,No,2023-03-27,Stressed,Yes
USR01780,21,Male,Brazil,Other,TikTok,2,2.6,8,19.5,Smartphone,Evening (6-9pm),2799,186,5,13,1,1,5,Videos,Medium,0.033,No,0.0,Networking,No impact,9.6,No,Always On,Public,No,2023-01-12,Bored,No
USR01781,15,Male,Canada,Entrepreneur,Pinterest,1,1.1,4,16.5,Laptop,Night (9pm-12am),3456,1188,5,26,5,1,7,Educational,Fast,0.107,Sometimes,55.59,News & Updates,No impact,6.3,Yes,Off,Friends Only,No,2024-12-02,Relaxed,Yes
USR01782,26,Female,Canada,Designer,YouTube,3,3.8,1,228.0,Smartphone,Morning (6-10am),6472,196,1,20,6,2,11,Stories,Slow,0.224,No,0.0,Networking,Mild impact,7.7,Somewhat,Do Not Disturb,Public,No,2022-05-20,Inspired,Occasionally
USR01783,14,Female,India,Other,LinkedIn,2,4.7,3,94.0,Smartphone,Evening (6-9pm),1410,259,2,26,4,3,6,Educational,Fast,0.123,No,0.0,Socializing,Mild impact,7.8,Yes,Always On,Public,No,2024-10-31,Happy,No
USR01784,33,Female,UK,Freelancer,YouTube,5,1.1,6,11.0,Smart TV,Morning (6-10am),9564,174,3,25,3,2,9,Educational,Fast,0.229,Yes,23.69,Socializing,No impact,8.5,Yes,Always On,Friends Only,No,2022-11-23,Happy,Occasionally
USR01785,27,Female,Nigeria,Marketer,TikTok,2,2.2,7,18.9,Laptop,Evening (6-9pm),1312,175,3,23,1,2,10,Memes,Medium,0.061,Sometimes,1.3,Learning,Mild impact,6.7,Yes,Off,Public,No,2024-05-01,Neutral,Occasionally
USR01786,15,Female,UK,Freelancer,TikTok,3,0.8,5,9.6,Smartphone,Night (9pm-12am),448,381,3,16,4,3,4,Reels/Shorts,Medium,0.083,Yes,108.66,Business/Marketing,Mild impact,6.8,Yes,Always On,Public,No,2024-04-06,Inspired,Occasionally
USR01787,24,Male,Nigeria,Engineer,YouTube,2,5.4,3,108.0,Smartphone,Night (9pm-12am),657,475,3,15,5,3,9,Entertainment,Medium,0.285,No,0.0,Networking,Mild impact,7.1,No,Always On,Friends Only,No,2022-07-08,Neutral,No
USR01788,20,Non-binary,Pakistan,Other,TikTok,4,2.4,5,28.8,Smartphone,Evening (6-9pm),637,113,1,20,4,3,7,Photos,Fast,0.089,No,0.0,Entertainment,Mild impact,5.0,Yes,Always On,Public,No,2023-12-17,Inspired,No
USR01789,29,Female,Pakistan,Marketer,Twitter/X,3,1.4,4,21.0,Smartphone,Evening (6-9pm),261,97,2,20,3,4,7,Memes,Slow,0.014,Yes,24.71,Business/Marketing,Moderate impact,8.1,No,Do Not Disturb,Friends Only,No,2023-03-30,Stressed,Yes
USR01790,37,Male,Germany,Marketer,TikTok,2,4.7,4,70.5,Smartphone,Evening (6-9pm),12549,117,1,16,4,1,10,Memes,Medium,0.149,Sometimes,1.2,Networking,Mild impact,5.2,Yes,Selected,Private,Yes,2023-03-13,Happy,Occasionally
